gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
Solyc10g005790.2	Solyc10g005790.2.1	Solyc10g005790.2.1	K4CXB1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005800.2	Solyc10g005800.2.1	Solyc10g005800.2.1	K4CXB2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005810.2	Solyc10g005810.2.1	Solyc10g005810.2.1	K4CXB3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005820.1	Solyc10g005820.1.1	Solyc10g005820.1.1	K4CXB4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005830.2	Solyc10g005830.2.1	Solyc10g005830.2.1	K4CXB5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005840.2	Solyc10g005840.2.1	Solyc10g005840.2.1	K4CXB6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005850.2	Solyc10g005850.2.1	Solyc10g005850.2.1	K4CXB7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005860.2	Solyc10g005860.2.1	Solyc10g005860.2.1	K4CXB8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005870.2	Solyc10g005870.2.1	Solyc10g005870.2.1	K4CXB9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005880.2	Solyc10g005880.2.1	Solyc10g005880.2.1	K4CXC0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005890.2	Solyc10g005890.2.1	Solyc10g005890.2.1	G8Z278	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005900.2	Solyc10g005900.2.1	Solyc10g005900.2.1	K4CXC2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005910.2	Solyc10g005910.2.1	Solyc10g005910.2.1	K4CXC3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005920.2	Solyc10g005920.2.1	Solyc10g005920.2.1	K4CXC4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005930.1	Solyc10g005930.1.1	Solyc10g005930.1.1	K4CXC5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005940.1	Solyc10g005940.1.1	Solyc10g005940.1.1	K4CXC6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005950.2	Solyc10g005950.2.1	Solyc10g005950.2.1	K4CXC7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005960.1	Solyc10g005960.1.1	Solyc10g005960.1.1	K4CXC8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005970.1	Solyc10g005970.1.1	Solyc10g005970.1.1	K4CXC9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005980.1	Solyc10g005980.1.1	Solyc10g005980.1.1	K4CXD0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g005990.2	Solyc10g005990.2.1	Solyc10g005990.2.1	K4CXD1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006000.2	Solyc10g006000.2.1	Solyc10g006000.2.1	K4CXD2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006010.2	Solyc10g006010.2.1	Solyc10g006010.2.1	K4CXD3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006020.2	Solyc10g006020.2.1	Solyc10g006020.2.1	K4CXD4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006030.2	Solyc10g006030.2.1	Solyc10g006030.2.1	K4CXD5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006040.1	Solyc10g006040.1.1	Solyc10g006040.1.1	K4CXD6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006050.2	Solyc10g006050.2.1	Solyc10g006050.2.1	K4CXD7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006060.2	Solyc10g006060.2.1	Solyc10g006060.2.1	K4CXD8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006070.2	Solyc10g006070.2.1	Solyc10g006070.2.1	K4CXD9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006080.1	Solyc10g006080.1.1	Solyc10g006080.1.1	K4CXE0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006090.2	Solyc10g006090.2.1	Solyc10g006090.2.1	K4CXE1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006100.2	Solyc10g006100.2.1	Solyc10g006100.2.1	K4CXE2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006110.2	Solyc10g006110.2.1	Solyc10g006110.2.1	K4CXE3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006120.1	Solyc10g006120.1.1	Solyc10g006120.1.1	K4CXE4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006130.1	Solyc10g006130.1.1	Solyc10g006130.1.1	K4CXE5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006140.2	Solyc10g006140.2.1	Solyc10g006140.2.1	K4CXE6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006150.2	Solyc10g006150.2.1	Solyc10g006150.2.1	K4CXE7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006160.1	Solyc10g006160.1.1	Solyc10g006160.1.1	K4CXE8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006170.2	Solyc10g006170.2.1	Solyc10g006170.2.1	K4CXE9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006180.2	Solyc10g006180.2.1	Solyc10g006180.2.1	K4CXF0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006190.2	Solyc10g006190.2.1	Solyc10g006190.2.1	K4CXF1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006200.2	Solyc10g006200.2.1	Solyc10g006200.2.1	K4CXF2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006210.1	Solyc10g006210.1.1	Solyc10g006210.1.1	K4CXF3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006220.2	Solyc10g006220.2.1	Solyc10g006220.2.1	K4CXF4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006230.2	Solyc10g006230.2.1	Solyc10g006230.2.1	P10708	Uniprot/SWISSPROT	NONE	-	-	-
Solyc10g006240.2	Solyc10g006240.2.1	Solyc10g006240.2.1	K4CXF5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006250.2	Solyc10g006250.2.1	Solyc10g006250.2.1	K4CXF6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006260.2	Solyc10g006260.2.1	Solyc10g006260.2.1	K4CXF7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006270.2	Solyc10g006270.2.1	Solyc10g006270.2.1	K4CXF8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006280.1	Solyc10g006280.1.1	Solyc10g006280.1.1	K4CXF9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006290.2	Solyc10g006290.2.1	Solyc10g006290.2.1	A0RZC9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006300.2	Solyc10g006300.2.1	Solyc10g006300.2.1	K4CXG1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006310.2	Solyc10g006310.2.1	Solyc10g006310.2.1	K4CXG2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006320.2	Solyc10g006320.2.1	Solyc10g006320.2.1	K4CXG3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006330.2	Solyc10g006330.2.1	Solyc10g006330.2.1	K4CXG4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006340.2	Solyc10g006340.2.1	Solyc10g006340.2.1	K4CXG5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006350.2	Solyc10g006350.2.1	Solyc10g006350.2.1	K4CXG6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006360.1	Solyc10g006360.1.1	Solyc10g006360.1.1	K4CXG7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006370.2	Solyc10g006370.2.1	Solyc10g006370.2.1	K4CXG8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006380.1	Solyc10g006380.1.1	Solyc10g006380.1.1	K4CXG9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006390.2	Solyc10g006390.2.1	Solyc10g006390.2.1	K4CXH0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006400.2	Solyc10g006400.2.1	Solyc10g006400.2.1	K4CXH1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006410.2	Solyc10g006410.2.1	Solyc10g006410.2.1	K4CXH2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006420.2	Solyc10g006420.2.1	Solyc10g006420.2.1	K4CXH3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006430.1	Solyc10g006430.1.1	Solyc10g006430.1.1	K4CXH4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006440.2	Solyc10g006440.2.1	Solyc10g006440.2.1	K4CXH5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006450.2	Solyc10g006450.2.1	Solyc10g006450.2.1	K4CXH6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006460.2	Solyc10g006460.2.1	Solyc10g006460.2.1	K4CXH7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006470.2	Solyc10g006470.2.1	Solyc10g006470.2.1	K4CXH8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006480.1	Solyc10g006480.1.1	Solyc10g006480.1.1	K4CXH9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006490.2	Solyc10g006490.2.1	Solyc10g006490.2.1	K4CXI0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006500.2	Solyc10g006500.2.1	Solyc10g006500.2.1	K4CXI1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006510.2	Solyc10g006510.2.1	Solyc10g006510.2.1	K4CXI2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006520.2	Solyc10g006520.2.1	Solyc10g006520.2.1	K4CXI3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006530.2	Solyc10g006530.2.1	Solyc10g006530.2.1	K4CXI4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006540.2	Solyc10g006540.2.1	Solyc10g006540.2.1	K4CXI5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006550.1	Solyc10g006550.1.1	Solyc10g006550.1.1	K4CXI6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006560.2	Solyc10g006560.2.1	Solyc10g006560.2.1	K4CXI7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006570.2	Solyc10g006570.2.1	Solyc10g006570.2.1	K4CXI8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006580.2	Solyc10g006580.2.1	Solyc10g006580.2.1	K4CXI9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006590.1	Solyc10g006590.1.1	Solyc10g006590.1.1	K4CXJ0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006600.2	Solyc10g006600.2.1	Solyc10g006600.2.1	K4CXJ1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006610.2	Solyc10g006610.2.1	Solyc10g006610.2.1	K4CXJ2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006620.1	Solyc10g006620.1.1	Solyc10g006620.1.1	K4CXJ3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006630.1	Solyc10g006630.1.1	Solyc10g006630.1.1	K4CXJ4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006640.2	Solyc10g006640.2.1	Solyc10g006640.2.1	K4CXJ5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006650.2	Solyc10g006650.2.1	Solyc10g006650.2.1	K4CXJ6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006660.2	Solyc10g006660.2.1	Solyc10g006660.2.1	K4CXJ7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006670.1	Solyc10g006670.1.1	Solyc10g006670.1.1	K4CXJ8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006680.1	Solyc10g006680.1.1	Solyc10g006680.1.1	K4CXJ9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006690.2	Solyc10g006690.2.1	Solyc10g006690.2.1	K4CXK0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006700.1	Solyc10g006700.1.1	Solyc10g006700.1.1	K4CXK1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006710.2	Solyc10g006710.2.1	Solyc10g006710.2.1	K4CXK2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006720.2	Solyc10g006720.2.1	Solyc10g006720.2.1	K4CXK3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006730.1	Solyc10g006730.1.1	Solyc10g006730.1.1	K4CXK4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006740.2	Solyc10g006740.2.1	Solyc10g006740.2.1	K4CXK5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006750.2	Solyc10g006750.2.1	Solyc10g006750.2.1	K4CXK6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006760.2	Solyc10g006760.2.1	Solyc10g006760.2.1	K4CXK7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006770.2	Solyc10g006770.2.1	Solyc10g006770.2.1	K4CXK8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006780.2	Solyc10g006780.2.1	Solyc10g006780.2.1	K4CXK9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006790.2	Solyc10g006790.2.1	Solyc10g006790.2.1	K4CXL0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006800.2	Solyc10g006800.2.1	Solyc10g006800.2.1	K4CXL1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006810.2	Solyc10g006810.2.1	Solyc10g006810.2.1	K4CXL2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006820.2	Solyc10g006820.2.1	Solyc10g006820.2.1	K4CXL3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006830.2	Solyc10g006830.2.1	Solyc10g006830.2.1	K4CXL4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006840.2	Solyc10g006840.2.1	Solyc10g006840.2.1	K4CXL5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006850.2	Solyc10g006850.2.1	Solyc10g006850.2.1	K4CXL6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006860.2	Solyc10g006860.2.1	Solyc10g006860.2.1	K4CXL7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006870.1	Solyc10g006870.1.1	Solyc10g006870.1.1	K4CXL8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006880.2	Solyc10g006880.2.1	Solyc10g006880.2.1	Q56UP7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006900.2	Solyc10g006900.2.1	Solyc10g006900.2.1	K4CXM0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006910.1	Solyc10g006910.1.1	Solyc10g006910.1.1	K4CXM1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006920.2	Solyc10g006920.2.1	Solyc10g006920.2.1	K4CXM2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006930.2	Solyc10g006930.2.1	Solyc10g006930.2.1	K4CXM3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006940.1	Solyc10g006940.1.1	Solyc10g006940.1.1	K4CXM4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006950.1	Solyc10g006950.1.1	Solyc10g006950.1.1	K4CXM5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006960.1	Solyc10g006960.1.1	Solyc10g006960.1.1	K4CXM6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006970.2	Solyc10g006970.2.1	Solyc10g006970.2.1	K4CXM7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006980.2	Solyc10g006980.2.1	Solyc10g006980.2.1	K4CXM8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g006990.2	Solyc10g006990.2.1	Solyc10g006990.2.1	K4CXM9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007000.2	Solyc10g007000.2.1	Solyc10g007000.2.1	K4CXN0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007010.1	Solyc10g007010.1.1	Solyc10g007010.1.1	K4CXN1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007020.1	Solyc10g007020.1.1	Solyc10g007020.1.1	K4CXN2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007030.1	Solyc10g007030.1.1	Solyc10g007030.1.1	K4CXN3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007040.2	Solyc10g007040.2.1	Solyc10g007040.2.1	K4CXN4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007050.2	Solyc10g007050.2.1	Solyc10g007050.2.1	K4CXN5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007060.2	Solyc10g007060.2.1	Solyc10g007060.2.1	K4CXN6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007070.2	Solyc10g007070.2.1	Solyc10g007070.2.1	K4CXN7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007080.2	Solyc10g007080.2.1	Solyc10g007080.2.1	K4CXN8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007090.2	Solyc10g007090.2.1	Solyc10g007090.2.1	K4CXN9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007100.2	Solyc10g007100.2.1	Solyc10g007100.2.1	K4CXP0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007110.2	Solyc10g007110.2.1	Solyc10g007110.2.1	K4CXP1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007120.2	Solyc10g007120.2.1	Solyc10g007120.2.1	K4CXP2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007130.2	Solyc10g007130.2.1	Solyc10g007130.2.1	K4CXP3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007140.2	Solyc10g007140.2.1	Solyc10g007140.2.1	K4CXP4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007150.2	Solyc10g007150.2.1	Solyc10g007150.2.1	K4CXP5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007160.1	Solyc10g007160.1.1	Solyc10g007160.1.1	K4CXP6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007170.1	Solyc10g007170.1.1	Solyc10g007170.1.1	K4CXP7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007180.2	Solyc10g007180.2.1	Solyc10g007180.2.1	K4CXP8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007190.2	Solyc10g007190.2.1	Solyc10g007190.2.1	K4CXP9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007200.2	Solyc10g007200.2.1	Solyc10g007200.2.1	K4CXQ0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007210.1	Solyc10g007210.1.1	Solyc10g007210.1.1	K4CXQ1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007220.1	Solyc10g007220.1.1	Solyc10g007220.1.1	K4CXQ2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007230.1	Solyc10g007230.1.1	Solyc10g007230.1.1	K4CXQ3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007240.1	Solyc10g007240.1.1	Solyc10g007240.1.1	K4CXQ4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007250.1	Solyc10g007250.1.1	Solyc10g007250.1.1	K4CXQ5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007260.2	Solyc10g007260.2.1	Solyc10g007260.2.1	K4CXQ6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007270.2	Solyc10g007270.2.1	Solyc10g007270.2.1	P13447	Uniprot/SWISSPROT	NONE	-	-	-
Solyc10g007280.2	Solyc10g007280.2.1	Solyc10g007280.2.1	K4CXQ7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007290.2	Solyc10g007290.2.1	Solyc10g007290.2.1	K4CXQ8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007300.1	Solyc10g007300.1.1	Solyc10g007300.1.1	K4CXQ9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007310.1	Solyc10g007310.1.1	Solyc10g007310.1.1	K4CXR0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007320.2	Solyc10g007320.2.1	Solyc10g007320.2.1	K4CXR1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007330.1	Solyc10g007330.1.1	Solyc10g007330.1.1	K4CXR2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007340.2	Solyc10g007340.2.1	Solyc10g007340.2.1	K4CXR3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007350.2	Solyc10g007350.2.1	Solyc10g007350.2.1	Q152U9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007360.2	Solyc10g007360.2.1	Solyc10g007360.2.1	K4CXR5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007370.1	Solyc10g007370.1.1	Solyc10g007370.1.1	K4CXR6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007380.1	Solyc10g007380.1.1	Solyc10g007380.1.1	K4CXR7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007390.2	Solyc10g007390.2.1	Solyc10g007390.2.1	K4CXR8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007400.2	Solyc10g007400.2.1	Solyc10g007400.2.1	K4CXR9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007410.2	Solyc10g007410.2.1	Solyc10g007410.2.1	B2Z9Y5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007420.2	Solyc10g007420.2.1	Solyc10g007420.2.1	K4CXS1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007430.1	Solyc10g007430.1.1	Solyc10g007430.1.1	K4CXS2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007440.2	Solyc10g007440.2.1	Solyc10g007440.2.1	K4CXS3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007450.1	Solyc10g007450.1.1	Solyc10g007450.1.1	K4CXS4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007460.2	Solyc10g007460.2.1	Solyc10g007460.2.1	K4CXS5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007470.2	Solyc10g007470.2.1	Solyc10g007470.2.1	K4CXS6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007480.2	Solyc10g007480.2.1	Solyc10g007480.2.1	K4CXS7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007490.1	Solyc10g007490.1.1	Solyc10g007490.1.1	K4CXS8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007500.2	Solyc10g007500.2.1	Solyc10g007500.2.1	K4CXS9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007510.1	Solyc10g007510.1.1	Solyc10g007510.1.1	K4CXT0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007520.1	Solyc10g007520.1.1	Solyc10g007520.1.1	K4CXT1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007530.1	Solyc10g007530.1.1	Solyc10g007530.1.1	K4CXT2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007540.1	Solyc10g007540.1.1	Solyc10g007540.1.1	K4CXT3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007550.2	Solyc10g007550.2.1	Solyc10g007550.2.1	K4CXT4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007560.1	Solyc10g007560.1.1	Solyc10g007560.1.1	K4CXT5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007570.2	Solyc10g007570.2.1	Solyc10g007570.2.1	K4CXT6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007580.1	Solyc10g007580.1.1	Solyc10g007580.1.1	K4CXT7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007590.2	Solyc10g007590.2.1	Solyc10g007590.2.1	K4CXT8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007600.2	Solyc10g007600.2.1	Solyc10g007600.2.1	K4CXT9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007610.2	Solyc10g007610.2.1	Solyc10g007610.2.1	K4CXU0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007620.1	Solyc10g007620.1.1	Solyc10g007620.1.1	K4CXU1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007630.1	Solyc10g007630.1.1	Solyc10g007630.1.1	K4CXU2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007640.2	Solyc10g007640.2.1	Solyc10g007640.2.1	K4CXU3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007650.2	Solyc10g007650.2.1	Solyc10g007650.2.1	K4CXU4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007660.2	Solyc10g007660.2.1	Solyc10g007660.2.1	K4CXU5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007670.2	Solyc10g007670.2.1	Solyc10g007670.2.1	K4CXU6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007680.2	Solyc10g007680.2.1	Solyc10g007680.2.1	K4CXU7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007690.2	Solyc10g007690.2.1	Solyc10g007690.2.1	K4CXU8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007700.2	Solyc10g007700.2.1	Solyc10g007700.2.1	K4CXU9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007710.2	Solyc10g007710.2.1	Solyc10g007710.2.1	K4CXV0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007720.2	Solyc10g007720.2.1	Solyc10g007720.2.1	K4CXV1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007730.2	Solyc10g007730.2.1	Solyc10g007730.2.1	K4CXV2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007740.2	Solyc10g007740.2.1	Solyc10g007740.2.1	K4CXV3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007750.1	Solyc10g007750.1.1	Solyc10g007750.1.1	K4CXV4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007760.2	Solyc10g007760.2.1	Solyc10g007760.2.1	K4CXV5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007770.2	Solyc10g007770.2.1	Solyc10g007770.2.1	K4CXV6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007780.1	Solyc10g007780.1.1	Solyc10g007780.1.1	K4CXV7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007790.2	Solyc10g007790.2.1	Solyc10g007790.2.1	K4CXV8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007800.2	Solyc10g007800.2.1	Solyc10g007800.2.1	K4CXV9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007810.2	Solyc10g007810.2.1	Solyc10g007810.2.1	K4CXW0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007820.2	Solyc10g007820.2.1	Solyc10g007820.2.1	K4CXW1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc10g007830.1	Solyc10g007830.1.1	Solyc10g007830.1.1	K4CXW2	Uniprot/SPTREMBL	NONE	-	-	-
